tests with processor pinned:

32-bit DIGITs, AVX enabled.  Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz   3.41 GHz.  16 GB RAM
SpeedCheckBasicMultiply
2888 ms to take the 2 root of a 100000 BYTE number (1243 ms) then take the  41 root of THAT (1645 ms) 100 times
5173 ms to take the 82 root of a 100000 BYTE number 100 times

5875 ms to take the 43 root of a 100000 BYTE number (5860 ms) then take the  2 root of THAT (15 ms) 100 times
3264 ms to take the 2 root of a 100000 BYTE number (1365 ms) then take the  43 root of THAT (1899 ms) 100 times
5454 ms to take the 86 root of a 100000 BYTE number 100 times

7516 ms to take the 47 root of a 100000 BYTE number (7500 ms) then take the  2 root of THAT (16 ms) 100 times
3531 ms to take the 2 root of a 100000 BYTE number (1241 ms) then take the  47 root of THAT (2290 ms) 100 times
6048 ms to take the 94 root of a 100000 BYTE number 100 times

4751 ms to take the 53 root of a 100000 BYTE number (4736 ms) then take the  2 root of THAT (15 ms) 100 times
2359 ms to take the 2 root of a 100000 BYTE number (1360 ms) then take the  53 root of THAT (999 ms) 100 times
3030 ms to take the 106 root of a 100000 BYTE number 100 times

5449 ms to take the 59 root of a 100000 BYTE number (5433 ms) then take the  2 root of THAT (16 ms) 100 times
2422 ms to take the 2 root of a 100000 BYTE number (1391 ms) then take the  59 root of THAT (1031 ms) 100 times
3013 ms to take the 118 root of a 100000 BYTE number 100 times

5081 ms to take the 61 root of a 100000 BYTE number (5081 ms) then take the  2 root of THAT (0 ms) 100 times
2375 ms to take the 2 root of a 100000 BYTE number (1344 ms) then take the  61 root of THAT (1031 ms) 100 times
2939 ms to take the 122 root of a 100000 BYTE number 100 times

4217 ms to take the 67 root of a 100000 BYTE number (4201 ms) then take the  2 root of THAT (16 ms) 100 times
2361 ms to take the 2 root of a 100000 BYTE number (1334 ms) then take the  67 root of THAT (1027 ms) 100 times
2953 ms to take the 134 root of a 100000 BYTE number 100 times

7154 ms to take the 71 root of a 100000 BYTE number (7154 ms) then take the  2 root of THAT (0 ms) 100 times
3516 ms to take the 2 root of a 100000 BYTE number (1535 ms) then take the  71 root of THAT (1981 ms) 100 times
4981 ms to take the 142 root of a 100000 BYTE number 100 times

3513 ms to take the 3 root of a 100000 BYTE number (2591 ms) then take the  3 root of THAT (922 ms) 100 times
4219 ms to take the 9 root of a 100000 BYTE number 100 times

5438 ms to take the 5 root of a 100000 BYTE number (5038 ms) then take the  3 root of THAT (400 ms) 100 times
3550 ms to take the 3 root of a 100000 BYTE number (2672 ms) then take the  5 root of THAT (878 ms) 100 times
5217 ms to take the 15 root of a 100000 BYTE number 100 times

4080 ms to take the 7 root of a 100000 BYTE number (3923 ms) then take the  3 root of THAT (157 ms) 100 times
3686 ms to take the 3 root of a 100000 BYTE number (2534 ms) then take the  7 root of THAT (1152 ms) 100 times
5079 ms to take the 21 root of a 100000 BYTE number 100 times

5672 ms to take the 11 root of a 100000 BYTE number (5498 ms) then take the  3 root of THAT (174 ms) 100 times
3733 ms to take the 3 root of a 100000 BYTE number (2627 ms) then take the  11 root of THAT (1106 ms) 100 times
4107 ms to take the 33 root of a 100000 BYTE number 100 times

6030 ms to take the 13 root of a 100000 BYTE number (5968 ms) then take the  3 root of THAT (62 ms) 100 times
4142 ms to take the 3 root of a 100000 BYTE number (2837 ms) then take the  13 root of THAT (1305 ms) 100 times
6014 ms to take the 39 root of a 100000 BYTE number 100 times

4422 ms to take the 17 root of a 100000 BYTE number (4359 ms) then take the  3 root of THAT (63 ms) 100 times
3687 ms to take the 3 root of a 100000 BYTE number (2684 ms) then take the  17 root of THAT (1003 ms) 100 times
5797 ms to take the 51 root of a 100000 BYTE number 100 times

5517 ms to take the 19 root of a 100000 BYTE number (5455 ms) then take the  3 root of THAT (62 ms) 100 times
3904 ms to take the 3 root of a 100000 BYTE number (2558 ms) then take the  19 root of THAT (1346 ms) 100 times
4453 ms to take the 57 root of a 100000 BYTE number 100 times

7046 ms to take the 23 root of a 100000 BYTE number (7046 ms) then take the  3 root of THAT (0 ms) 100 times
3735 ms to take the 3 root of a 100000 BYTE number (2687 ms) then take the  23 root of THAT (1048 ms) 100 times
3845 ms to take the 69 root of a 100000 BYTE number 100 times

6548 ms to take the 29 root of a 100000 BYTE number (6533 ms) then take the  3 root of THAT (15 ms) 100 times
3764 ms to take the 3 root of a 100000 BYTE number (2731 ms) then take the  29 root of THAT (1033 ms) 100 times
5029 ms to take the 87 root of a 100000 BYTE number 100 times

5889 ms to take the 31 root of a 100000 BYTE number (5842 ms) then take the  3 root of THAT (47 ms) 100 times
3983 ms to take the 3 root of a 100000 BYTE number (2555 ms) then take the  31 root of THAT (1428 ms) 100 times
4347 ms to take the 93 root of a 100000 BYTE number 100 times

4840 ms to take the 37 root of a 100000 BYTE number (4809 ms) then take the  3 root of THAT (31 ms) 100 times
3233 ms to take the 3 root of a 100000 BYTE number (2518 ms) then take the  37 root of THAT (715 ms) 100 times
2858 ms to take the 111 root of a 100000 BYTE number 100 times

4795 ms to take the 41 root of a 100000 BYTE number (4795 ms) then take the  3 root of THAT (0 ms) 100 times
3233 ms to take the 3 root of a 100000 BYTE number (2654 ms) then take the  41 root of THAT (579 ms) 100 times
2719 ms to take the 123 root of a 100000 BYTE number 100 times

6127 ms to take the 43 root of a 100000 BYTE number (6127 ms) then take the  3 root of THAT (0 ms) 100 times
3374 ms to take the 3 root of a 100000 BYTE number (2654 ms) then take the  43 root of THAT (720 ms) 100 times
2531 ms to take the 129 root of a 100000 BYTE number 100 times

8075 ms to take the 47 root of a 100000 BYTE number (8060 ms) then take the  3 root of THAT (15 ms) 100 times
3998 ms to take the 3 root of a 100000 BYTE number (3205 ms) then take the  47 root of THAT (793 ms) 100 times
2966 ms to take the 141 root of a 100000 BYTE number 100 times

4967 ms to take the 53 root of a 100000 BYTE number (4967 ms) then take the  3 root of THAT (0 ms) 100 times
3311 ms to take the 3 root of a 100000 BYTE number (2750 ms) then take the  53 root of THAT (561 ms) 100 times
3058 ms to take the 159 root of a 100000 BYTE number 100 times

5814 ms to take the 59 root of a 100000 BYTE number (5814 ms) then take the  3 root of THAT (0 ms) 100 times
3407 ms to take the 3 root of a 100000 BYTE number (2782 ms) then take the  59 root of THAT (625 ms) 100 times
2580 ms to take the 177 root of a 100000 BYTE number 100 times

5405 ms to take the 61 root of a 100000 BYTE number (5405 ms) then take the  3 root of THAT (0 ms) 100 times
3391 ms to take the 3 root of a 100000 BYTE number (2799 ms) then take the  61 root of THAT (592 ms) 100 times
2876 ms to take the 183 root of a 100000 BYTE number 100 times

4471 ms to take the 67 root of a 100000 BYTE number (4471 ms) then take the  3 root of THAT (0 ms) 100 times
3327 ms to take the 3 root of a 100000 BYTE number (2671 ms) then take the  67 root of THAT (656 ms) 100 times
2498 ms to take the 201 root of a 100000 BYTE number 100 times

7374 ms to take the 71 root of a 100000 BYTE number (7342 ms) then take the  3 root of THAT (32 ms) 100 times
3357 ms to take the 3 root of a 100000 BYTE number (2740 ms) then take the  71 root of THAT (617 ms) 100 times
3048 ms to take the 213 root of a 100000 BYTE number 100 times

6314 ms to take the 5 root of a 100000 BYTE number (5468 ms) then take the  5 root of THAT (846 ms) 100 times
7251 ms to take the 25 root of a 100000 BYTE number 100 times

4483 ms to take the 7 root of a 100000 BYTE number (4198 ms) then take the  5 root of THAT (285 ms) 100 times
5826 ms to take the 5 root of a 100000 BYTE number (5261 ms) then take the  7 root of THAT (565 ms) 100 times
5487 ms to take the 35 root of a 100000 BYTE number 100 times

5921 ms to take the 11 root of a 100000 BYTE number (5687 ms) then take the  5 root of THAT (234 ms) 100 times
5987 ms to take the 5 root of a 100000 BYTE number (5379 ms) then take the  11 root of THAT (608 ms) 100 times
5871 ms to take the 55 root of a 100000 BYTE number 100 times

6254 ms to take the 13 root of a 100000 BYTE number (6049 ms) then take the  5 root of THAT (205 ms) 100 times
6049 ms to take the 5 root of a 100000 BYTE number (5301 ms) then take the  13 root of THAT (748 ms) 100 times
5205 ms to take the 65 root of a 100000 BYTE number 100 times

4716 ms to take the 17 root of a 100000 BYTE number (4591 ms) then take the  5 root of THAT (125 ms) 100 times
5971 ms to take the 5 root of a 100000 BYTE number (5282 ms) then take the  17 root of THAT (689 ms) 100 times
6158 ms to take the 85 root of a 100000 BYTE number 100 times

5797 ms to take the 19 root of a 100000 BYTE number (5720 ms) then take the  5 root of THAT (77 ms) 100 times
5841 ms to take the 5 root of a 100000 BYTE number (5225 ms) then take the  19 root of THAT (616 ms) 100 times
5782 ms to take the 95 root of a 100000 BYTE number 100 times

7250 ms to take the 23 root of a 100000 BYTE number (7202 ms) then take the  5 root of THAT (48 ms) 100 times
5814 ms to take the 5 root of a 100000 BYTE number (5422 ms) then take the  23 root of THAT (392 ms) 100 times
2873 ms to take the 115 root of a 100000 BYTE number 100 times

6720 ms to take the 29 root of a 100000 BYTE number (6690 ms) then take the  5 root of THAT (30 ms) 100 times
6091 ms to take the 5 root of a 100000 BYTE number (5636 ms) then take the  29 root of THAT (455 ms) 100 times
2624 ms to take the 145 root of a 100000 BYTE number 100 times

6269 ms to take the 31 root of a 100000 BYTE number (6253 ms) then take the  5 root of THAT (16 ms) 100 times
5733 ms to take the 5 root of a 100000 BYTE number (5391 ms) then take the  31 root of THAT (342 ms) 100 times
2811 ms to take the 155 root of a 100000 BYTE number 100 times

5030 ms to take the 37 root of a 100000 BYTE number (5015 ms) then take the  5 root of THAT (15 ms) 100 times
5686 ms to take the 5 root of a 100000 BYTE number (5374 ms) then take the  37 root of THAT (312 ms) 100 times
3234 ms to take the 185 root of a 100000 BYTE number 100 times

5016 ms to take the 41 root of a 100000 BYTE number (5016 ms) then take the  5 root of THAT (0 ms) 100 times
5517 ms to take the 5 root of a 100000 BYTE number (5273 ms) then take the  41 root of THAT (244 ms) 100 times
2594 ms to take the 205 root of a 100000 BYTE number 100 times

6126 ms to take the 43 root of a 100000 BYTE number (6095 ms) then take the  5 root of THAT (31 ms) 100 times
5625 ms to take the 5 root of a 100000 BYTE number (5420 ms) then take the  43 root of THAT (205 ms) 100 times
3293 ms to take the 215 root of a 100000 BYTE number 100 times

7730 ms to take the 47 root of a 100000 BYTE number (7699 ms) then take the  5 root of THAT (31 ms) 100 times
5782 ms to take the 5 root of a 100000 BYTE number (5484 ms) then take the  47 root of THAT (298 ms) 100 times
2770 ms to take the 235 root of a 100000 BYTE number 100 times

5107 ms to take the 53 root of a 100000 BYTE number (5091 ms) then take the  5 root of THAT (16 ms) 100 times
6126 ms to take the 5 root of a 100000 BYTE number (5737 ms) then take the  53 root of THAT (389 ms) 100 times
2768 ms to take the 265 root of a 100000 BYTE number 100 times

6234 ms to take the 59 root of a 100000 BYTE number (6218 ms) then take the  5 root of THAT (16 ms) 100 times
5922 ms to take the 5 root of a 100000 BYTE number (5578 ms) then take the  59 root of THAT (344 ms) 100 times
2907 ms to take the 295 root of a 100000 BYTE number 100 times

5233 ms to take the 61 root of a 100000 BYTE number (5186 ms) then take the  5 root of THAT (47 ms) 100 times
5483 ms to take the 5 root of a 100000 BYTE number (5264 ms) then take the  61 root of THAT (219 ms) 100 times
2612 ms to take the 305 root of a 100000 BYTE number 100 times

4625 ms to take the 67 root of a 100000 BYTE number (4625 ms) then take the  5 root of THAT (0 ms) 100 times
5639 ms to take the 5 root of a 100000 BYTE number (5420 ms) then take the  67 root of THAT (219 ms) 100 times
2485 ms to take the 335 root of a 100000 BYTE number 100 times

7343 ms to take the 71 root of a 100000 BYTE number (7343 ms) then take the  5 root of THAT (0 ms) 100 times
5591 ms to take the 5 root of a 100000 BYTE number (5259 ms) then take the  71 root of THAT (332 ms) 100 times
2453 ms to take the 355 root of a 100000 BYTE number 100 times

4357 ms to take the 7 root of a 100000 BYTE number (3874 ms) then take the  7 root of THAT (483 ms) 100 times
5733 ms to take the 49 root of a 100000 BYTE number 100 times

6141 ms to take the 11 root of a 100000 BYTE number (5953 ms) then take the  7 root of THAT (188 ms) 100 times
4595 ms to take the 7 root of a 100000 BYTE number (4251 ms) then take the  11 root of THAT (344 ms) 100 times
4217 ms to take the 77 root of a 100000 BYTE number 100 times

6418 ms to take the 13 root of a 100000 BYTE number (6230 ms) then take the  7 root of THAT (188 ms) 100 times
4513 ms to take the 7 root of a 100000 BYTE number (4153 ms) then take the  13 root of THAT (360 ms) 100 times
5311 ms to take the 91 root of a 100000 BYTE number 100 times

4577 ms to take the 17 root of a 100000 BYTE number (4546 ms) then take the  7 root of THAT (31 ms) 100 times
4283 ms to take the 7 root of a 100000 BYTE number (4018 ms) then take the  17 root of THAT (265 ms) 100 times
4111 ms to take the 119 root of a 100000 BYTE number 100 times

5675 ms to take the 19 root of a 100000 BYTE number (5599 ms) then take the  7 root of THAT (76 ms) 100 times
4203 ms to take the 7 root of a 100000 BYTE number (4031 ms) then take the  19 root of THAT (172 ms) 100 times
2549 ms to take the 133 root of a 100000 BYTE number 100 times

7310 ms to take the 23 root of a 100000 BYTE number (7231 ms) then take the  7 root of THAT (79 ms) 100 times
